sentence	sentence_id	locale	reason
Mwana aliyetedha mpwira ameumia iguu la kulia	5812ea7decf3b09bc41a830b4e15111eedf80fdcad9d111ceda13b1c271bf050	sw	different-language
Andha kula chapati na viazi vya rojo	aec1f1838ce946aa1363ba446b9a1862eda092659241ce4ac7dc4581ea27c57f	sw	different-language
Unshaanguka/ushaanguka	c5f7cc261ec22a9c1ec6e9e184f42199977976872643c7199a3f3e1272cacb43	sw	different-language
Subiri huvuta kheri.	bccdbdeb49d3ee212f28dde8b880f4a4aa0816bdf5bc6336aafe15d1ba8cc6cc	sw	different-language
Kiosa kisahani kwa sabani ya Omo kitatoka uchafu	7789d0b58f854fb225e0e642416b7f8c5feaadf061bf16e89cbeb6e457040b76	sw	different-language
Saa nyengine twaita hayawani	aa46c971a98e0c8dd5d4ede547e33f00e5ae409e3c809c9f3982cac64998dd12	sw	different-language
Kuku wangu hajazoweya kwangu	b53cb6eac74a689f43c94cbdd306f0e9f9225f41244a9ae54b322e17aa00c7b9	sw	different-language
Jumainne siiyali kwechu.	cb9a2ba38cf84cef8edb6351de2b5f346b62a29a885ae311ad0af8bec650c90c	sw	different-language
Nenda dhako ukanitukulie kitana tini a nguti.	5d32c223d7e319d6562ab8a63c31402d2c7621082042a035c07f79591c8d8fab	sw	different-language
Visu, twaweza kukwambia, Yule bwana hayawani sana, ni mnyama sana"	8eac3dca201dafeeb5e1eed49c54e472cce91bbfeac041a4b9ad1eb25603ac30	sw	different-language
Isi hutavadhiya kwa mai a chumbi	c77c3b0ce3afc437a36c6bc9270373753261621707641048c543cf980a0a206a	sw	different-language
Dhivia usipachikane na tabu ningii.	b8b1de4fe7a4959ddc25dda0b41a366b23a80f316c75a0ffe7217d2267c8aea6	sw	different-language
Tumiaga msari uo tu.	7ce6fc2b17f74a931c958c392917676b9b699b5c3d70ef28e2e60fc10016b11a	sw	different-language
Kiboma kwa kukanga ni tamu.	cb9c4c71f44b8c1cd647cf650fa9973d869d6791fc126dbb7cb8c4a9fb017926	sw	different-language
Nguo zimpanda bei	b4c8d0fdb2ff7e681d175bae3d94745369c5728901fe0a82dda73a7f9b54d049	sw	different-language
Epiga mbio tangu skuli hadi nyumbani	b7c959c9077ed2c8a9a348fa9b0a7ae4181423c6cde99b7bbe8ac0762f6ea0c7	sw	different-language
Wanakijiji wewasedia majuruhi	9a3ccdb98e6280c05a15ad88f23043bddf57f9f7e4847cf4176ac87526537b94	sw	different-language
Naomba weka wazoa ubaya na mambo	7f0159a4dc36f0bbfe28dd7bc53367bf78398dd99a7c37311a1381e67b60e380	sw	different-language
Begi langu limpoteya	41a9877defb5d6dc299386a6cf6227e01b45171681f8b6c3e2bf548473c71515	sw	different-language
Walimu wameshajihisha wanafunzi wao kusoma kwa bidi.	9457fb9cc0374a636e1f986c4b33c9efcc210e49a623fb475eee0a45c2ac8d6d	sw	different-language
Madhungumudho ivapo kuna dhicha akiveko pande dhote mbili hupachikana amani.	c186d2470f5355dc142ca30bc765c3975705b352bd1b86889bac1ba6adcf7c9f	sw	different-language
Nnaamuwa	d47e8fa0feabf6809f4187dbfc8fe1aa2f18b72b991b41f88da2dbead3c604e5	sw	different-language
Jaje kumekulya vyakulya vyako?	275e23987f6953d775e6de13052fb0c15a7a8516fc75dba0aec3b396aaee694e	sw	different-language
Kwenyu hakufungwi nlango usiku.	c0ed8f1eeb61a449560158b5c2aa81a660884fd80d4c81e2bd94f6db56b0f322	sw	different-language
Jaalia weye u mwalimu	c5588e60318fb5c98838d9adc44220a44efb3dff66b79873f225250ab88210c7	sw	different-language
Maryam sentensi nyengine	8e493823e58d4e184099fc6d957edc7702e392a9f3f53fa166f7e091d190ca42	sw	different-language
Siasa dhechu huchumia dhumari vugoni.	27e0b7232d6e40c8120a323ba454ae691ddf762f59ad3206b8d4e465ef22c309	sw	different-language
Nachaka ua lya wardi.	b3a0ab2fc27f6a98d6a62792a149707e3323aed036c56c13276ae4e56b99273f	sw	different-language
Dhiluluda nitamu kudhila alifajiri.	86085856009b4c467385496fece69b5b398e1dd57ab82d7af5c7b551c6382630	sw	different-language
Dalili a mvua ni mawingu.	d8a8055a3d225b47cb75d47427827ca31c2c25377391775e1e58570ad6c7edf7	sw	different-language
Nunulya mkoba mzuri	54e88b5aff20461506bb6107d3175e9d27714bea65dbc29211963a55618f06c6	sw	different-language
Mwezi uu nguo zinshuka bei	d2f6e80ea40db2d880df71191d64b290976579bce823cd3ff4ce249310c9cb5d	sw	different-language
Lolaga uko juu kuna nini?	a902bc5485d4e0e25f1e9418290380c205378fb2a1ddba2752757077277f0243	sw	different-language
Vaisilamu havatedhi kadi kwa sen'thi. Ni haramu	82a1ae6a5c4285d50c7f785d5efe281a4684e4de0f2211bfe8f5c5f3a88186af	sw	different-language
Chakula kindoiva vidhuri yeo	7a86d9b4093b752a37cd12a83149d0145b0602d023ce1598d6b8eb0bbefbe689	sw	different-language
Usikose kuvaa kamisi ndani a mwili vako	b81a10c92f58825818c32a8efa5968f6029ba07b9fcadc9730af54d81137b1c7	sw	different-language
Rekebishaga avo uvo vavunja.	aad0e21acfaf00875925a5487e768680dcf8ad9b43475b4fb7c57ee9a3622e85	sw	different-language
Hakuna refu lisilyo kikomo	d75520f2e12296c8494e3a9af50e1030737256b8179e1d7c8d3713c1c56cd3d3	sw	different-language
Havimwimbi ndomana hekuja	4926011b535c9b71400d9b553b6255682fcb203860e7ce729476ec118ef494ea	sw	different-language
Punguzaga bei iyo kubwa.	9dc41b4eed12d0b56fa0cc65fc5e84697014b04ad711f7129d01fd67b04aa25d	sw	different-language
Mtoto nmiezi mingapi? Ah	d2fa491c24107f9600582ff6e2f36105161bfbd846c9e12fb8bfdb83d60acf4b	sw	different-language
Wanafunzi wansoza kufanya ntihani	dd86e5462f51db6cb2fdf81acfedb6be0d82a2090021c32ff0596c363b0e1ee4	sw	different-language
Muungwana niule atimidhao ahadi ake.	988475047ad9822e7b8c6f90b4d35e0193479437e91e220ba89d1eb5441dab6b	sw	different-language
Takwenda harusini nionde keki a harusini.	9473674592cd21ab853e70d5aa337249e15b45fcc1312a2dc105d76703cac892	sw	different-language
Subiri ina utungu sana hainweki	30fcb0942349d8bed81c3c4feb8f9c9b01b70308fe18e393d8de328003419691	sw	different-language
Chamacha dhako dhivodhee nirudishiya senthi dhangu	4616c85c0aaa40216fb067a520b44e2f35dff2f17038e0228697d40359604da7	sw	different-language
Lori hii imekuja na mtanga	60f2eec092eae9000fb5abeb1bce895a8c0bc6d6f5fdb7af3309decdde09ec90	sw	different-language
Chakula kimpowa	e19f4100f716faeb75df1d387e726874a3e13c490a0f86dd27f7a8a553a5324b	sw	different-language
Uyo njo mwakugwa jana.	cfcfb5586969d50eaa6cf57e8d6f9baa6b3636eb5c64d1f8ab350b960e7c739c	sw	different-language
Kitoria lifenenee na ichungwa.	ff182addf65cf7850a604510ec25a713092520d85026c4e82a1e39a1f77c0d3a	sw	different-language
Swamehe uyotendewa.	d7f2dff6b3feb673c13224c37f07620aa1e0c69c794035e2922f3fc7292ca7d5	sw	different-language
Hii fulana hii iko na rangi nzuri sana	a1b486f4717eca888ec23bb55a9d3ae26f46431de7723d690548c724c8627dc9	sw	different-language
Nititiriki mabiyo mpaka nkasalimika kukamatwa na polisi	c5403c21a6dd08d3735500ea3b9580412fa333b6ad9229b4899cf50af5d32004	sw	different-language
Usiwe joka wa ndimu kulinda wachundao nawe simlai wa ndimu	d20fb8f60d1c5d2dd356f6ba08e5583064193575675d1da6bca8131b682eabf6	sw	different-language
Nkanzi enkanda guu lililoumia	e5d33ac850280a8f1e574248883a38c212f29280a3570a41554b63da34f8dfb6	sw	different-language
Kukosa na kupacha ni mungu kupenda.	4c45124c6b357ceae32467d6d697c470b4527a8bd1b559913beda1f41bf8f272	sw	different-language
Kake apaliya mpunga	a9f8ad6e980c05f190a5440841011c88618fc847288071bebacbf010a0afb1d6	sw	different-language
Tundavuna mhindi tuopanda.	437a47dc8c5ba0bb3d3af4aa1269f734b5f6f9c386f7e7c20ecbee0a66b51adf	sw	different-language
Tumia kyandarua kujikinga na mbu	e016a54319d9faf1e7938288733bd26aec43dfcad716d08481473d864115a9cb	sw	different-language
Kuvata makabati mangavi?	875b16fb515efa4bbf98bae39a241467c9b4a7cfa67f51d36a9c99fb3f54dbfd	sw	different-language
Juma kagusu karatasu karatasi yakwe	8771ab5ffbd25064ecedd69286e8d4420ccdf08a5c4c181953df88ac5017aa9d	sw	different-language
Nchu mesongwa na mwiva wa isi ametolewa inde	e985fe4e741acb67ba9e499b38c03a0543530f746ea72934a98909ddb471eca5	sw	different-language
Nalikwenda pwani kupungwa ruhu angu isende mbio.	a49aac9b9085e5e7313d005113163ff5a81fe4aadc695689ae9a41c7df26c269	sw	different-language
Mito ote haina foronya	6d34be57567e51237721409026e9dbd194f2c914cb980a2b18824474c5caaf8c	sw	different-language
Kilio huliya mwenye na nchu mbali kaliya	f60b0f2470397ab9d396f5e82a0694beac2c43230a62bd56e7b7ccac1ea01c1a	sw	different-language
Padhia dhenyu hunuka ongo tafadhali fanya bidii udhiose.	85c1d30a5aac38a58384c6a5cfb7f333c36f69004f0acc07de5088d164683791	sw	different-language
Paka akitoka pana hutawala	e72fe87287bdf2d124dff8b70e8020010fbc2cdf59c53f67304bfba734b3dc3b	sw	different-language
Ngojaga mpaka mmalize kazi yangu.	e30053d67c46c7235311212d04d0c3bc23ffa0f21fb7fa4c2e7131c3432ff07e	sw	different-language
Nazi zangu zimakwisha zoti	b70af50bf7f0fb785680cc3f6d960a774623807f012bde7e2f99692a3cc93b21	sw	different-language
Kama kwekweteka sana	dbf36f0502a19f9adcca88c3943d6efbffd8134ff2d6fa192723ea813b516188	sw	different-language
"Yule mtoto nimemtukia tabia yake, Nnamtukia"	9bb02d086e68afe4647ea96dc1ea50d4a37d1c03b77538b9771c5be410eb15c4	sw	different-language
Nilie mahamuri na chai ndha madhiva	d00ab7017298228e115c79047ea9b32ffaec1aa996f43cf293ab5a021a32af4a	sw	different-language
Hujengea kwa ntanga wa pwani	d38f0c9b9c42c14388dc71cb5f4853ccb28eee657d01ef45f6e24a7bd030200b	sw	different-language
Eoo hachuna taa chumbani kwechu	954d0b366ff93bda4ae2687e360d467888bd06e409894550677bdbb4bb82648c	sw	different-language
Nzambarau nchi wake hupendeza.	eb01b9a9487b7cedee3b9c8d2763e91e876d9e1b7393da36a97e33733c52992c	sw	different-language
Dhinduna husaidia vachu vechu kufanyiwa dawa.	a80e2196c05ebbe39f3a25c0fde8310ff1e55a909158ab5036b0f43d3ae82d47	sw	different-language
Uko mbali ndokubikia muhundi hukunisikia?.	ec6eee1f36dd65aa3399ed77ae63f64f233e7782883061d4527686cc8e477dc5	sw	different-language
Nnafungiwa mlango	5b7150f242444d15d1a3a3aaa58145e83df16d9cef563d23cc86305c387b65de	sw	different-language
Fikiriga kabla kujatenda.	eb06d116341c3c4cd8a1f0f5b8ddd92654f0a53c40375eda7230333cd16c4cd0	sw	different-language
Ukulima wa chanu a makaa husababisha uharibifu wa madhingira	aad2ce88555f39fd1099a607cc8fb3d189d758f4826299860901ef44cda6e0bf	sw	different-language
Ukinwa mai inwa kwa ikopwa la mai	dcb34eb1f91b6ffcd5e7755886ef6ca15ef5a11fa84d1892292cd7c327517fcf	sw	different-language
Pwani kuna utamaduni wa mashindanp	64978e6b63eb132b7cc7264a6d58cb544443f397879224a4d77fe770e0dc565c	sw	different-language
Nchambo wa kusagia buru uharibisie	e92105a1ef58409d0b78001113b264913a24e97721460c69de50590c3dfd4114	sw	different-language
Hasira dha nkidhi ni kupacha kwa ntonyi	bda5b53feb91571b2193f10c0322abcf8b8fff5643f15aa58605a4a6ea0ab44a	sw	different-language
Wavyazi wan’weza kulipa ada	e9fa24aadf2cdeeed69c11da7879a8cb86d1be9e4b78dffcb5be6dc7ecb74b8e	sw	different-language
Kwanuka mashimo yanzibika	7346036b8f7756db1d3232685e028a4ff2d4f7dbdf5de9fba4328ed6f1b93d2a	sw	different-language
Ngombe una baridi tukua upachu umpake.	ce2ecd3c7d1358b218140aea9c0dfab7579eb2c5ba17e2923b21935df5a2ce27	sw	different-language
Ukesa kwepuka kazi imalize.	d9bde13f7ba1f8aa398d1ee97ef064ed85fca2404e74ef5f979a7a4c740c2da8	sw	different-language
Sada yuatayarisha chai ya unju	80e787c00def547a229bc0003c04841da1929aff20a854725dc9f7df6cfb56e9	sw	different-language
Vanavake vapenda kuipamba kwa johari vakenda harusini	c931316b88371346806bb9785c116dd5c5569dc062732ec6bcb3c6cff0b57900	sw	different-language
Mwanakuku amenyakuliwa na kiuvi	d3584d8a9bf60c0bb2f0204156726b76032fef54317116789dbff2b37cc06de6	sw	different-language
N'thunga akikama ng'ombe vechu akatowa madhiwa	12cfd88122a902dc7f69d1f017017665cdc49006393139c1c4cba51cb74d4cd6	sw	different-language
Hebu nletee hicho kitana nitane	fd4f270c8793a3065c5e1272527a9f4fec4e6c4e693393a8a448dc52f9b77247	sw	different-language
Pepo ampungwa akatowa jina	50fc178ce575e900c11ea637c5c36c62aa4cb7f81c516b42aa2e937537f8fe39	sw	different-language
Mwanangu alichiwa sindanu a chanjo ilimvava sana.	ddfa81fffdcc246daddfeb43179dfb956658bb6125d82c2010eca1677ef4417f	sw	different-language
Tunkwenda mgodini kutimba mawe	ccccaef0ea01a2809250da01ea8abcfaef2751d40325ffbe703fea276a1d83e1	sw	different-language
Kuku wanga kanaata mayai maili	f19faf9e4d7a1b326e621b7587195a40c82b34edadc7d55a3164dee521e935d6	sw	different-language
Watoto awa waandika uzuri	e58f71dc2a84e0d266f1baaa91183a8674938c394e0f9ed28fa93b1a8034f803	sw	different-language
Havule huu ni ndhurii.	e339a4cefadfecc2c7d4a1b6988438ed06eb95c367e26e6a79fb582d5ad259a7	sw	different-language
Sebuleni kwechu kuna makochi manne	d0219437ca3f056fa0a6869e9d7c668ccb83d323e9212a515a268f4fe0110630	sw	different-language
Zuiya mpaka nrudi.	e1a3b71d1ca8619cd564e06917dfd5cf508915663c04fbfd275f6e7682aa498b	sw	different-language
Noka nkuru alievonekana ameuwawa	8b2f168356fe7f4b16c75e1e7990a473f42ec34e306fbea1e380c1d2303d5fae	sw	different-language
Mwanashani hatimaye andha dhaa	bf3156cafce9273440120ff6b725dbf3b0c7a2790de3c1e95915b605e8e91f01	sw	different-language
Ntavaa nguo gani leo harusini?	dbae3c08b302f64395b2b947f1c8f33543454f5565b447a1802a8d097a252f75	sw	different-language
Ndhee alifanya nkache wa ntee.	83f2e9d0df438d011bc90cfbe638b9782d76a7c2c21f0bc214456214a8246150	sw	different-language
Ikuchi ni mapaa echu.	b35ab10700ea1cdba5634bf4e5309b9884b422feabecad8ae081dde072094071	sw	different-language
Kulya kwa matonge	f751de88d2c1d6fce3dc86e72e6e3005e63f00a0fd86485c501d947d9353d3eb	sw	different-language
Ukipacha nchu eyavo Lamu mpe hao isi anechee nami	ddce262f546932f24adf3be5ddc44c4c57a8e331fa202e3b839bb981b9336e4b	sw	different-language
Weagiza vyakulya kutoka ulaya	cc9fc923359e822dcb2098815952a0639ca5e8f22ef3bd25d07065d83cf48685	sw	different-language
Ngamia hunwa mai ndoo sabiini	f7433c0e5e56a4e2de063480745b8a447502ed84c67d6c07761fbadfa1e645cf	sw	different-language
"Babu achoma maji	3e76f3e8fd9e0e30a6c2a0f4f6caad6bcf97eb025ccffe03017a26451a8b72fc	sw	different-language
Kwa ndaa chundoumia baada a yua kufungwa.	a566fade89dfb60943eec69677bc32eb8a8436a783cabfc98ad67dd0e2701388	sw	different-language
Mali ya bakhili huliwa n'dudu	caa91d59d418d651b3824bd38f228dded27b8d8f8ee1894c2c02b3b2c4d4ea41	sw	different-language
Pochi hii alapsechi echu ikikamilika asari takuva ningii kichoveo cha papaa itakuva ni mwanadamu.	78320f08a51d86d04bb0301ac89da0d4a215c1f3d708b9e410e317143015ade8	sw	different-language
Nchumvuli hachii iringi ishikioni.	fbc99cd4710802d5016b8e875c43e13f83dc155206f27439e1de6282a23e9427	sw	different-language
Kidole kimoja havivundi tawa	f7d9fb6483635503171e23521468424d1dbf4d117cdfb8b04539ade5b1364e8d	sw	different-language
Showe pengine ushibie	d245006d06aaa3d446e62b527cf4042b826b8ab5199e63d6c22df4bbf5dd618b	sw	different-language
Makokoni huva kuna thavau vingi	6a4f5b0ce634f3d381a24547d39f0429f204f02595016042df3909228388098b	sw	different-language
Vuso wa mwanangu hutoa majasho	f18942c2dbafe87626815f68e7c32fddc8e7f27d180c2100606d19ca818eb7cb	sw	different-language
Ukiona zinduna na hambari iko nyuma	c3b7bc2bd9b63ccbe57e46ded4a37e9a439ce70380ae17d9b30d27069eb01578	sw	different-language
Kanajona yo hamba kajisi.	c0b2e21079a13ad7c909ddfd85407d916be228d9fde81b5725614f3c4f361839	sw	different-language
Alichia maso kwa kinoo kidhuri	d7427c7dde575334f6065515df0e50c25d631c20dbef4e1ced22bc51f50f8fb3	sw	different-language
Mwanasiti anjazajaza siku hizi	f90446164f10167109dfa1f7a11f89ba4c3b7d69622b54c5514001c0dafe151a	sw	different-language
Pochi echu a amu afirika itakuva ni pochi kuruu a pili.	bbe15412323fa4010705a590355784e86ec0f1daae64d82b1063216437da3ad8	sw	different-language
Nikisema chungu nke ni kula na nguvo na chungu ni nkaragadho.	e89167f8ffd0b32a63badc165dd765c79e0a893ebbaf5bbcd96b456d8869e28c	sw	different-language
Udi huchumiwa sana ili kuecha harusi ndhuri na a kuvuchia	fbb69058eb66ac16273879825fb9b9b450d5ebcfe57fec197e4c747f540b779e	sw	different-language
Iye hupenda kula maingi.	e898010a572a08ad7f648462f1e21a8ba9a9993698863929a23710f716a838ae	sw	different-language
Dade yuasambaza dawa mitaani	d2c4033d910f3b85a5d78b59c46c0734b2b4fc353edb2fea9c49334ef1744e5d	sw	different-language
Esani tachia udi ninuke sanaa.	955c3bc5fe268f2dc062cfd3ba2eca09e83a94a47189876f631c1a9085cc4290	sw	different-language
Twende tukafyeke tuvate tupande.	e10c006b7037629c26dd1d93e28ef05596429f730bedad677085431eed3b9ddb	sw	different-language
Walimu wanhimizwa kutumia vifaya vya kujifunziya	fc29900e36ea8f651dfcd69a482504355488b5ce0a2dfab70f09b5fe871ce7a3	sw	different-language
Alikanga dhiyadhi akavasa taa a kibahalulu mekoni	82eab0ad0bc51e7660ffb2e5c6d2c20b50bfab00dc3e1698ed58bfb7d7c96ac0	sw	different-language
Rudiza vitu uvyochukuwa.	4a65e8f72bbfc6e5c4cf32d8d7b6a84b897cdaf94be7d9a2c6b7cc1fa81dfb78	sw	different-language
Kiongodhi wechu hachufai ndochumalidha sababu hata akiva bungeni haneni iye.	dadcdcad6e7bdb223a212de36702da209718892e6688f8275f37351ce25c8a91	sw	different-language
Siku dha yuva ikali huvaliwa kepu nno	a355496ec04103f7e17954b466f793fcb01e441ca70b9f620c2c502f6c37fce0	sw	different-language
Mihembe echu humea mihembe dodo.	ef15d67c0359f902c7fa8fb5fd0f5fa84fc27fd9f5c9542517f063e930f3f314	sw	different-language
Ukafika nyambia.	d07b050dfefbf11cd989079eb4a796800555c929e6fcda95a13ca3e2ee2e89cc	sw	different-language
Kamba a kuchilia mai imefungwa mafundo mingi ndio ivuchike vidhuri	ed522f0c7a8e285d40b438a4c8deab57329663a479ff330e3f474755fd55338d	sw	different-language
Sasa jizoezoe uinuke	f55813233d27c081b0029e38501d89ab9bce53ed23113e7b9da2e882ee712217	sw	different-language
Bibi aliiyalia kichanda changu usiku.	3745d2e9894d01db0b06bf9cb6505997494164ea93d43cde7aa1a08b819dd2a8	sw	different-language
Kukikosekana mafucha huoka isi kwa uma	1d8ad55be56b045544eceaa16892cf5b9fb6aa6e38fc6d837ef23b148ea7d389	sw	different-language
Vatonyi va kwechu huthoma pwani kupata isi	ae2181a57fb4ad061345696dfaea9e748cb101327ee48526a62cc238d9b52e4b	sw	different-language
Ungalinena mapema kama uwe n muee	da95e969595ae3385709c6cce416b63a1e8d3dc25ad1ac70c2c2fa0a1e0a9c6e	sw	different-language
Shaba hupachikana dhamani kwenye nlango.	f54bf7acfa65c0917f753f6f802c80d5299d6fb475de9d0f063bafded5e5efc6	sw	different-language
Mwezeze mpaka anakokwenda.	e1e3377f37a346c39cf6baa37e580ba047bafeeca816bbc029846a82c5fbf8d7	sw	different-language
Vachu vengi vameenda hosipichali kuchia chanjo a korona	e89e42ed5a25eafe164ad3d3df7f91981cb74b38664bbe99aee358028e0d4f77	sw	different-language
Mamu ankuwa chambo heshi kutumiwa kutegea watu	0063a515d4c6ef392dd5bd38344ed0297bae31bd475c9a42225a5870df1c592c	sw	different-language
Begi langu limpoteya	41a9877defb5d6dc299386a6cf6227e01b45171681f8b6c3e2bf548473c71515	sw	Katoka foni yangu  siwezi Ku rikodi sasa nifanye je?
Mwenechu ndio mwenye mamlaka chuvoni	06f3f888f0309d1fc80ca0250cbee696d35d3377fef428fe1b83b863a38812a5	sw	grammar-or-spelling
Bibi aliiyala vibaya akinyuka alivavwa na mmiyo	252952619c0c9c6a582cd1d23360c31a2d76100fc55c094857cfbc24d9e99f80	sw	grammar-or-spelling
Tachia kisongo iyani livodhe.	109c6448a0090d833be51fa085ee1f96b4d08f584c0b8ea669b24fa834fd0157	sw	grammar-or-spelling
wali ama bodo huva hauliki bila  ntudhi	ef9cf883fba33ec36a7bae201418c3f7c593880298236f0dac2566cd40d071c2	sw	grammar-or-spelling
Vabajuni hunena kuna chifu wa sirikali na chifu wa ndhuka.	fe31cfd86a632ec329ad12ddc8d9de01cad9bd3f36b978874c9e3f20df041c41	sw	grammar-or-spelling
Sidharau nnlinga ndio uuvao nkoko	f992d74bb7bdd71ae4c1314bfdb9cb2b8d95bf09e4a309ec2ded9c513b86392a	sw	grammar-or-spelling
Sukuli dhitafungwa Disemba tarehe ishirini	2676fb421683ebc3cb4cf47ca8cfa64fd2b84d05aa0d8cda996a0a2cdfd37485	sw	grammar-or-spelling
Nchumvuli hachii iringi ishikioni.	fbc99cd4710802d5016b8e875c43e13f83dc155206f27439e1de6282a23e9427	sw	difficult-pronounce
"Sanaa, Msanii, tumeonyeshwa sanaa ndani Fort Jesus"	24d297919631ec34908ee25ce2b962e4d4e2e7bc1d7b8be3d4b25287fd5c1516	sw	different-language
Ibita lechu huhara.	53ebad6680caccba6a4b03883280f2af8eee1d31a8d5d28880099615f177a6e5	sw	grammar-or-spelling
Alikanga dhiyadhi akavasa taa a kibahalulu mekoni	82eab0ad0bc51e7660ffb2e5c6d2c20b50bfab00dc3e1698ed58bfb7d7c96ac0	sw	difficult-pronounce
Vakulima valipawa mbeu buree	d3b79fdf2605a04ce87571d27cba16c61d2e3fe8922cf8ef1ace233bc0458d32	sw	grammar-or-spelling
"Ni tonobari ile ya tent, Gari ina tunubari nzuri sana"	3308a62cd14376b3eeba7b746287e9d1c169ac1f3930390f73917dea89d400b1	sw	grammar-or-spelling
Kunamdiriki uyo tu mie hunanyona.	666f6dd0da800f02da03d534e9e24d7b91df76037b9383b36853adaad4875784	sw	difficult-pronounce
Kunamdiriki uyo tu mie hunanyona.	666f6dd0da800f02da03d534e9e24d7b91df76037b9383b36853adaad4875784	sw	different-language
Kunamdiriki uyo tu mie hunanyona.	666f6dd0da800f02da03d534e9e24d7b91df76037b9383b36853adaad4875784	sw	grammar-or-spelling
Kunamdiriki uyo tu mie hunanyona.	666f6dd0da800f02da03d534e9e24d7b91df76037b9383b36853adaad4875784	sw	offensive-language
Nibisiwa mibachi za ing'ongo dhinikodhee	d072898bbcb5c197c3065ae2adefaab1ce46f3f2e984b7a16d2dd605a5015068	sw	different-language
Askari kanalinda hoteli.	347fc8f69faf8304e42bd2847e2667f8e59da3d95c832b3bfa2f2765f3348b0c	sw	offensive-language
Kengele a sukuli hulia kwa nguvu	4e6e3d39bcde9d53dde1b9bdff1e0d103f2def7e3fce77b29737a1d83dde155c	sw	grammar-or-spelling
Nataka nikuktume kwangu	d8b09d8dde661b5772c98e1914faa8aabd3cb915658a49c85a2d8c3fbc225937	sw	grammar-or-spelling
Havule wakati ataka kuvakwa lazima litoke idhini kwa ishe.	425282f16e972e4a1a3e74569210b965ef4b9fe9f0f3944ecaf00210b9304d56	sw	grammar-or-spelling
